date,open,high,low,close
2017-05-31T00:00:00+03:00,1263.03,1273.76,1259.49,1268.59
2017-05-30T00:00:00+03:00,1266.95,1270.2,1259.43,1263.13
2017-05-29T00:00:00+03:00,1267.56,1268.47,1264.86,1266.22
2017-05-26T00:00:00+03:00,1255.39,1269.51,1253.16,1269.01
2017-05-25T00:00:00+03:00,1258.41,1259.58,1253.69,1255.66
2017-05-24T00:00:00+03:00,1251.18,1258.79,1247.96,1258.27
2017-05-23T00:00:00+03:00,1260.27,1263.59,1250.63,1251.23
2017-05-22T00:00:00+03:00,1256.94,1262.3,1251.85,1260.03
2017-05-19T00:00:00+03:00,1246.87,1255.76,1246.11,1254.2
2017-05-18T00:00:00+03:00,1261.06,1264.76,1245.97,1246.5
2017-05-17T00:00:00+03:00,1237.08,1260.95,1236.35,1260.29
2017-05-16T00:00:00+03:00,1230.66,1238.87,1230.18,1236.94
2017-05-15T00:00:00+03:00,1229.05,1237.06,1226.7,1230.07
2017-05-12T00:00:00+03:00,1224.9,1231.49,1224.34,1227.79
2017-05-11T00:00:00+03:00,1219.16,1227.54,1216.89,1224.78
2017-05-10T00:00:00+03:00,1221.91,1225.5,1217.46,1219
2017-05-09T00:00:00+03:00,1226.19,1228.5,1214.25,1221.24
2017-05-08T00:00:00+03:00,1227.27,1236.37,1225.95,1226.25
2017-05-05T00:00:00+03:00,1228.01,1235.5,1225.99,1228.53
2017-05-04T00:00:00+03:00,1238.03,1240.9,1225.52,1227.41
2017-05-03T00:00:00+03:00,1256.52,1256.73,1236.01,1238.71
2017-05-02T00:00:00+03:00,1256.28,1257.62,1251.79,1256.7
2017-05-01T00:00:00+03:00,1270.51,1270.86,1254.13,1256.98
2017-04-28T00:00:00+03:00,1263.82,1268.23,1262.91,1267.37
2017-04-27T00:00:00+03:00,1268.66,1269.47,1261.1,1264.16
2017-04-26T00:00:00+03:00,1264.07,1270.42,1259.95,1269.17
2017-04-25T00:00:00+03:00,1276.22,1277.87,1261.42,1263.25
2017-04-24T00:00:00+03:00,1269.04,1277.14,1266.5,1275.31
2017-04-21T00:00:00+03:00,1281.71,1288.1,1278.36,1284.47
2017-04-20T00:00:00+03:00,1280.37,1283.24,1276.52,1281.38
2017-04-19T00:00:00+03:00,1289.68,1290.57,1274,1279.09
2017-04-18T00:00:00+03:00,1284.47,1292.15,1278.82,1289.77
2017-04-17T00:00:00+03:00,1293.38,1295.36,1281.23,1284.66
2017-04-13T00:00:00+03:00,1286.1,1288.4,1281.7,1286.72
2017-04-12T00:00:00+03:00,1274.72,1286.38,1271.61,1286.3
2017-04-11T00:00:00+03:00,1254.72,1274.87,1252.94,1273.76
2017-04-10T00:00:00+03:00,1254.38,1256.93,1246.97,1254.56
2017-04-07T00:00:00+03:00,1251.72,1270.67,1250.43,1255.75
2017-04-06T00:00:00+03:00,1255.94,1258.66,1249.53,1251.71
2017-04-05T00:00:00+03:00,1256.05,1257.28,1243.68,1254.99
2017-04-04T00:00:00+03:00,1253.25,1261.19,1253.25,1256.17
2017-04-03T00:00:00+03:00,1249.3,1253.61,1244.42,1252.91
2017-03-31T00:00:00+03:00,1242.22,1250.56,1239.63,1250.02
2017-03-30T00:00:00+03:00,1253.52,1254.66,1242.38,1243.43
2017-03-29T00:00:00+03:00,1250.89,1254.39,1247,1252.87
2017-03-28T00:00:00+03:00,1253.57,1258.15,1247.53,1251.43
2017-03-27T00:00:00+03:00,1252.46,1260.74,1251.42,1254.06
2017-03-24T00:00:00+03:00,1244.89,1249.73,1240.89,1249.71
2017-03-23T00:00:00+03:00,1248.71,1252.99,1242.51,1245.31
2017-03-22T00:00:00+03:00,1243.97,1251.04,1243.74,1248.67
2017-03-21T00:00:00+03:00,1233.83,1247.35,1226.95,1244.68
2017-03-20T00:00:00+03:00,1230.45,1235.28,1229.33,1233.95
2017-03-17T00:00:00+03:00,1226.05,1231.61,1224.24,1229.45
2017-03-16T00:00:00+03:00,1219,1233.46,1217.89,1225.83
2017-03-15T00:00:00+03:00,1198.55,1221.74,1197.28,1218.43
2017-03-14T00:00:00+03:00,1203.35,1207.58,1197.29,1198.49
2017-03-13T00:00:00+03:00,1205.75,1210.9,1202.32,1203.63
2017-03-10T00:00:00+03:00,1201.87,1206.17,1194.84,1201.94
2017-03-09T00:00:00+03:00,1208.47,1208.92,1201.32,1201.86
2017-03-08T00:00:00+03:00,1215.68,1218.3,1206.61,1208.46
2017-03-07T00:00:00+03:00,1225.92,1227.11,1214.14,1215.66
2017-03-06T00:00:00+03:00,1236.38,1236.49,1224.82,1225.94
2017-03-03T00:00:00+03:00,1234.7,1236.1,1222.75,1234.97
2017-03-02T00:00:00+03:00,1249.5,1249.78,1230.93,1234.66
2017-03-01T00:00:00+03:00,1251.53,1251.53,1236.78,1249.47
2017-02-28T00:00:00+03:00,1251.02,1258.23,1247.72,1251.47
2017-02-27T00:00:00+03:00,1255.92,1263.49,1250.79,1250.96
2017-02-24T00:00:00+03:00,1248.62,1259.77,1247.66,1256.87
2017-02-23T00:00:00+03:00,1237.86,1250.92,1235.58,1248.61
2017-02-22T00:00:00+03:00,1236.2,1240.01,1231.07,1237.88
2017-02-21T00:00:00+03:00,1236.94,1238.58,1226.06,1236.17
2017-02-20T00:00:00+03:00,1235.96,1238.8,1232.43,1237.35
2017-02-17T00:00:00+03:00,1239.23,1243.54,1236.39,1237.25
2017-02-16T00:00:00+03:00,1232.44,1242.21,1231.97,1239.28
2017-02-15T00:00:00+03:00,1227.31,1232.97,1216.51,1232.5
2017-02-14T00:00:00+03:00,1225.69,1234.36,1221.77,1227.29
2017-02-13T00:00:00+03:00,1230.14,1232.14,1219.19,1225.72
2017-02-10T00:00:00+03:00,1231.27,1236.88,1221.59,1231.19
2017-02-09T00:00:00+03:00,1240.17,1244.18,1230.16,1231.33
2017-02-08T00:00:00+03:00,1232.79,1244.37,1229.81,1240.21
2017-02-07T00:00:00+03:00,1234.67,1235.44,1227.64,1232.78
2017-02-06T00:00:00+03:00,1220.8,1235.3,1219.97,1234.72
2017-02-03T00:00:00+03:00,1215.53,1221.2,1207.05,1215.39
2017-02-02T00:00:00+03:00,1208.75,1225.14,1208.28,1215.62
2017-02-01T00:00:00+03:00,1211.97,1213.07,1198,1208.74
2017-01-31T00:00:00+03:00,1195.68,1215.16,1193.62,1211.95
2017-01-30T00:00:00+03:00,1193.98,1199.24,1188.13,1195.67
2017-01-27T00:00:00+03:00,1188.86,1190.32,1180.42,1189.97
2017-01-26T00:00:00+03:00,1199.81,1202.42,1184.25,1188.83
2017-01-25T00:00:00+03:00,1209.74,1209.76,1193.12,1199.79
2017-01-24T00:00:00+03:00,1215.2,1220.07,1206.43,1209.7
2017-01-23T00:00:00+03:00,1215.34,1219.35,1209.14,1215.15
2017-01-20T00:00:00+03:00,1204.57,1211.14,1198.43,1210.62
2017-01-19T00:00:00+03:00,1205.42,1206.34,1195.72,1204.55
2017-01-18T00:00:00+03:00,1215.47,1217.66,1202.26,1205.49
2017-01-17T00:00:00+03:00,1203.04,1218.68,1203.04,1215.5
2017-01-16T00:00:00+03:00,1203.29,1208.39,1200.14,1202.73
2017-01-13T00:00:00+03:00,1195.27,1200.87,1187.75,1198.49
2017-01-12T00:00:00+03:00,1190.82,1206.8,1190.56,1195.25
2017-01-11T00:00:00+03:00,1187.06,1198.12,1177.05,1190.85
2017-01-10T00:00:00+03:00,1182.34,1190.6,1180.07,1187.05
2017-01-09T00:00:00+03:00,1173.74,1186.02,1172.52,1182.36
2017-01-06T00:00:00+03:00,1181.02,1182.97,1170.78,1171.82
2017-01-05T00:00:00+03:00,1163.37,1184.79,1162.52,1180.99
2017-01-04T00:00:00+03:00,1159.17,1167.75,1156.03,1163.4
2017-01-03T00:00:00+03:00,1150.05,1164.3,1145.92,1159.19
2016-12-30T00:00:00+03:00,1156.7,1163.1,1150.34,1150.82
2016-12-29T00:00:00+03:00,1141.75,1159.34,1141.44,1156.72
2016-12-28T00:00:00+03:00,1138.85,1144.31,1136.4,1141.72
2016-12-27T00:00:00+03:00,1133.2,1150.53,1131.5,1138.87
2016-12-23T00:00:00+03:00,1128.66,1135.56,1128.08,1131.2
2016-12-22T00:00:00+03:00,1131.45,1133.97,1127.67,1128.62
2016-12-21T00:00:00+03:00,1131.26,1136.97,1129.22,1131.43
2016-12-20T00:00:00+03:00,1139.12,1139.58,1125.61,1131.25
2016-12-19T00:00:00+03:00,1135.9,1142.21,1135.41,1139.06
2016-12-16T00:00:00+03:00,1126.57,1141.1,1126.52,1135.21
2016-12-15T00:00:00+03:00,1142.43,1144.54,1122.67,1126.56
2016-12-14T00:00:00+03:00,1158.53,1165.13,1139.04,1142.37
2016-12-13T00:00:00+03:00,1162.19,1164.85,1154.45,1158.51
2016-12-12T00:00:00+03:00,1158.3,1165.68,1151.16,1162.1
2016-12-09T00:00:00+03:00,1170.65,1171.88,1157.83,1158.31
2016-12-08T00:00:00+03:00,1172.96,1178.49,1169.06,1170.62
2016-12-07T00:00:00+03:00,1168.92,1180.06,1165.52,1172.9
2016-12-06T00:00:00+03:00,1169.94,1175.14,1166.64,1168.95
2016-12-05T00:00:00+03:00,1180.09,1181.29,1157.05,1169.89
2016-12-02T00:00:00+03:00,1170.15,1177.91,1166.62,1173.93
2016-12-01T00:00:00+03:00,1172.75,1176.57,1160.58,1170.13
2016-11-30T00:00:00+03:00,1188.38,1194.77,1170.64,1172.76
2016-11-29T00:00:00+03:00,1193.34,1194.88,1180.93,1188.35
2016-11-28T00:00:00+03:00,1186.55,1197.47,1182.88,1193.35
2016-11-25T00:00:00+03:00,1183.12,1193.11,1170.75,1183.83
2016-11-24T00:00:00+03:00,1187.99,1190.71,1180.16,1182.45
2016-11-23T00:00:00+03:00,1212,1214.9,1181.55,1187.94
2016-11-22T00:00:00+03:00,1212.1,1220.9,1206,1211.9
2016-11-21T00:00:00+03:00,1206.2,1217.4,1206.19,1212.2
2016-11-18T00:00:00+03:00,1218.37,1218.39,1202.8,1209.4
2016-11-17T00:00:00+03:00,1224.76,1231.27,1210.95,1218.29
2016-11-16T00:00:00+03:00,1227.92,1232.88,1221.35,1224.79
2016-11-15T00:00:00+03:00,1217.96,1231.38,1217.65,1227.97
2016-11-14T00:00:00+03:00,1229.77,1230.2,1211.38,1217.99
2016-11-11T00:00:00+03:00,1256.3,1265.3,1218.9,1221.3
2016-11-10T00:00:00+03:00,1274.6,1292.1,1252.1,1256.2
2016-11-09T00:00:00+03:00,1275.36,1337.1,1267.88,1274.5
2016-11-08T00:00:00+03:00,1280.79,1290.54,1272.74,1275.39
2016-11-07T00:00:00+03:00,1289.25,1295.7,1278.08,1280.75
2016-11-04T00:00:00+03:00,1303.3,1307.06,1294.61,1302.11
2016-11-03T00:00:00+03:00,1296.5,1306.61,1285.48,1301.99
2016-11-02T00:00:00+03:00,1287.9,1307.84,1287.21,1296.67
2016-11-01T00:00:00+03:00,1276.98,1291.71,1275.38,1287.94
2016-10-31T00:00:00+03:00,1277.58,1279.39,1271.08,1276.89
2016-10-28T00:00:00+03:00,1268.1,1283.99,1261.27,1277.33
2016-10-27T00:00:00+03:00,1266.64,1272.59,1264.96,1268.5
2016-10-26T00:00:00+03:00,1273.06,1276.33,1264.59,1266.59
2016-10-25T00:00:00+03:00,1264.8,1276.48,1261.98,1273.86
2016-10-24T00:00:00+03:00,1265.96,1271.75,1260.27,1264.09
2016-10-21T00:00:00+03:00,1265.6,1267.9,1260.98,1267.44
2016-10-20T00:00:00+03:00,1269.5,1274.54,1264.65,1265.59
2016-10-19T00:00:00+03:00,1262.09,1273.16,1260.14,1269.61
2016-10-18T00:00:00+03:00,1253.5,1264.56,1253.5,1262.47
2016-10-17T00:00:00+03:00,1251.8,1257.07,1250.42,1254.91
2016-10-14T00:00:00+03:00,1258.1,1259.37,1245.95,1252.62
2016-10-13T00:00:00+03:00,1255.5,1262.17,1253.01,1257.7
2016-10-12T00:00:00+03:00,1252.4,1258.67,1249.67,1255.17
2016-10-11T00:00:00+03:00,1259.4,1262.04,1252.4,1252.49
2016-10-10T00:00:00+03:00,1258.16,1264.78,1256.47,1259.37
2016-10-07T00:00:00+03:00,1255.1,1265.23,1241.26,1251.85
2016-10-06T00:00:00+03:00,1267.4,1269.24,1249.7,1254.31
2016-10-05T00:00:00+03:00,1268.1,1276.98,1262,1266.63
2016-10-04T00:00:00+03:00,1312.05,1312.86,1266.81,1268.31
2016-10-03T00:00:00+03:00,1315.71,1319.5,1309.23,1311.65
2016-09-30T00:00:00+03:00,1320.11,1327.91,1313.11,1315.24
2016-09-29T00:00:00+03:00,1321.33,1325.68,1315.94,1320.31
2016-09-28T00:00:00+03:00,1326.58,1327.39,1317.87,1321.37
2016-09-27T00:00:00+03:00,1337.68,1339.36,1324.49,1326.8
2016-09-26T00:00:00+03:00,1338.2,1342,1332.55,1337.79
2016-09-23T00:00:00+03:00,1336.8,1340.49,1333.66,1337.13
2016-09-22T00:00:00+03:00,1334.58,1343.52,1331.03,1337.64
2016-09-21T00:00:00+03:00,1313.57,1335.86,1307.77,1335.86
2016-09-20T00:00:00+03:00,1313,1317.77,1311.88,1314.76
2016-09-19T00:00:00+03:00,1312.13,1318.29,1309.28,1313.16
2016-09-16T00:00:00+03:00,1314.8,1317.91,1306.15,1308.14
2016-09-15T00:00:00+03:00,1321.82,1327.8,1309.14,1314.33
2016-09-14T00:00:00+03:00,1319.1,1325.95,1313.46,1322.04
2016-09-13T00:00:00+03:00,1327.84,1331.91,1315.65,1317.92
2016-09-12T00:00:00+03:00,1327.78,1330.2,1320.59,1327.49
2016-09-09T00:00:00+03:00,1337.66,1339.51,1329.1,1330.07
2016-09-08T00:00:00+03:00,1344.61,1349.32,1335.71,1337.66
2016-09-07T00:00:00+03:00,1349.02,1352.53,1342.68,1344.86
2016-09-06T00:00:00+03:00,1326.49,1352.46,1324.86,1350.28
2016-09-05T00:00:00+03:00,1324.2,1328.55,1321.72,1326.88
2016-09-02T00:00:00+03:00,1314.5,1329.89,1305.59,1323.48
2016-09-01T00:00:00+03:00,1309.9,1315.06,1302.47,1313.06
2016-08-31T00:00:00+03:00,1311.36,1316.09,1304.31,1308.87
2016-08-30T00:00:00+03:00,1323.5,1325.4,1309.24,1310.43
2016-08-29T00:00:00+03:00,1319.69,1325.07,1314.99,1323.27
2016-08-26T00:00:00+03:00,1321.4,1342.06,1318.31,1320.8
2016-08-25T00:00:00+03:00,1323.9,1327.03,1318,1321.47
2016-08-24T00:00:00+03:00,1337.26,1340.04,1323.73,1323.94
2016-08-23T00:00:00+03:00,1338.91,1344.68,1335.29,1338.1
2016-08-22T00:00:00+03:00,1337.31,1340.02,1331.74,1338.61
2016-08-19T00:00:00+03:00,1352.19,1352.8,1337.73,1342.62
2016-08-18T00:00:00+03:00,1348.64,1356,1346.04,1352.27
2016-08-17T00:00:00+03:00,1345.28,1351.62,1336.08,1348.55
2016-08-16T00:00:00+03:00,1339.49,1358.04,1339.43,1346.39
2016-08-15T00:00:00+03:00,1337.75,1343.79,1335.74,1339.35
2016-08-12T00:00:00+03:00,1338.8,1356.33,1333.43,1334.9
2016-08-11T00:00:00+03:00,1347.4,1353.29,1335.71,1338.46
2016-08-10T00:00:00+03:00,1340.7,1357.17,1339.38,1346.07
2016-08-09T00:00:00+03:00,1335.17,1342.55,1330.54,1340.38
2016-08-08T00:00:00+03:00,1335.57,1338.22,1329.86,1335.18
2016-08-05T00:00:00+03:00,1360.43,1364.65,1334.68,1336.46
2016-08-04T00:00:00+03:00,1357.96,1364.93,1349.09,1360.44
2016-08-03T00:00:00+03:00,1364.52,1366.37,1354.14,1357.97
2016-08-02T00:00:00+03:00,1353.41,1367.19,1347.1,1364.45
2016-08-01T00:00:00+03:00,1350.55,1354.56,1346.22,1353.31
2016-07-29T00:00:00+03:00,1337.1,1354.96,1328.51,1351.16
2016-07-28T00:00:00+03:00,1341,1345.59,1332.44,1337.12
2016-07-27T00:00:00+03:00,1319.86,1341.84,1315.8,1341.11
2016-07-26T00:00:00+03:00,1314.46,1324.43,1313.74,1319.87
2016-07-25T00:00:00+03:00,1322.72,1323.7,1312.32,1314.47
2016-07-22T00:00:00+03:00,1333.18,1333.7,1319.69,1323.51
2016-07-21T00:00:00+03:00,1313.5,1333.84,1310.74,1333.19
2016-07-20T00:00:00+03:00,1332.13,1338.17,1312.5,1313.61
2016-07-19T00:00:00+03:00,1330.6,1334.84,1325.49,1332.12
2016-07-18T00:00:00+03:00,1337.14,1337.14,1323.39,1330.52
2016-07-15T00:00:00+03:00,1333.66,1336.62,1322.45,1328.6
2016-07-14T00:00:00+03:00,1343.82,1347.01,1320.04,1333.65
2016-07-13T00:00:00+03:00,1331.84,1345.15,1327.46,1343.72
2016-07-12T00:00:00+03:00,1354.28,1357.61,1330.31,1331.85
2016-07-11T00:00:00+03:00,1366.15,1374.99,1350.72,1354.34
2016-07-08T00:00:00+03:00,1358.95,1370.11,1335.16,1366.41
2016-07-07T00:00:00+03:00,1363.83,1370.71,1350.69,1359.04
2016-07-06T00:00:00+03:00,1355.29,1375.05,1355.1,1363.81
2016-07-05T00:00:00+03:00,1350.78,1356.85,1338.04,1355.33
2016-07-04T00:00:00+03:00,1341.49,1357.34,1335.99,1350.83
2016-07-01T00:00:00+03:00,1324,1344.5,1320.64,1344.32
2016-06-30T00:00:00+03:00,1317.41,1324.11,1312.69,1324.04
2016-06-29T00:00:00+03:00,1312.22,1327.75,1310.09,1317.42
2016-06-28T00:00:00+03:00,1326.39,1326.75,1305.33,1312.23
2016-06-27T00:00:00+03:00,1315.46,1335.24,1315.22,1326.33
2016-06-24T00:00:00+03:00,1257.55,1358.19,1250.2,1318.4
2016-06-23T00:00:00+03:00,1265.84,1271.71,1257.47,1257.54
2016-06-22T00:00:00+03:00,1265.41,1270.58,1261.15,1265.83
2016-06-21T00:00:00+03:00,1290.03,1294.13,1264.48,1265.4
2016-06-20T00:00:00+03:00,1298.61,1298.61,1277.86,1289.99
2016-06-17T00:00:00+03:00,1281.45,1299.32,1276.5,1297.94
2016-06-16T00:00:00+03:00,1292.79,1315.44,1279.79,1281.42
2016-06-15T00:00:00+03:00,1285.23,1295.59,1278.32,1292.8
2016-06-14T01:00:00+03:00,1283.31,1283.49,1276.34,1279.6
2016-06-14T00:00:00+03:00,1279.11,1289.67,1278.51,1285.25
2016-06-13T01:00:00+03:00,1275.66,1287.1,1272.34,1283.51
2016-06-10T01:00:00+03:00,1269.16,1278.01,1264.48,1273.66
2016-06-09T01:00:00+03:00,1262.18,1271.61,1256.77,1269.31
2016-06-08T01:00:00+03:00,1243.7,1264.3,1242.94,1262.35
2016-06-07T01:00:00+03:00,1245.04,1246.53,1234.74,1243.61
2016-06-06T01:00:00+03:00,1242.86,1248.53,1239.97,1245.04
2016-06-03T01:00:00+03:00,1210.64,1244.75,1206.96,1244.33
2016-06-02T01:00:00+03:00,1212.99,1217.47,1209.67,1210.76
2016-06-01T01:00:00+03:00,1215.14,1220.26,1206,1212.78
2016-05-31T01:00:00+03:00,1205.28,1218.12,1205.28,1215.18
2016-05-30T01:00:00+03:00,1212.76,1213.35,1199.87,1205.01
2016-05-27T01:00:00+03:00,1219.59,1223.5,1206.69,1212.78
2016-05-26T01:00:00+03:00,1223.8,1234.14,1218.28,1219.57
2016-05-25T01:00:00+03:00,1227,1230.1,1217.74,1224.07
2016-05-24T01:00:00+03:00,1248.83,1252.09,1226.23,1227.04
2016-05-23T01:00:00+03:00,1250.93,1255.95,1243.1,1248.86
2016-05-20T01:00:00+03:00,1254.51,1260.15,1248.77,1252.17
2016-05-19T01:00:00+03:00,1258.24,1261.2,1243.71,1254.33
2016-05-18T01:00:00+03:00,1278.75,1281.48,1255.01,1258.3
2016-05-17T01:00:00+03:00,1273.68,1282.17,1269.01,1278.67
2016-05-16T01:00:00+03:00,1271.68,1288.64,1270.89,1273.94
2016-05-13T01:00:00+03:00,1263.34,1276.28,1262.92,1272.68
2016-05-12T01:00:00+03:00,1277.23,1280.85,1261.57,1263.43
2016-05-11T01:00:00+03:00,1265.46,1279.01,1264.72,1277.09
2016-05-10T01:00:00+03:00,1263.66,1269.57,1256.8,1265.4
2016-05-09T01:00:00+03:00,1284.5,1287.46,1261.27,1263.62
2016-05-06T01:00:00+03:00,1277.43,1295.52,1274.36,1287.54
2016-05-05T01:00:00+03:00,1279.38,1286.36,1268.81,1277.48
2016-05-04T01:00:00+03:00,1286.06,1289.63,1271.71,1279.34
2016-05-03T01:00:00+03:00,1291.35,1301.7,1282.23,1286.44
2016-05-02T01:00:00+03:00,1292.27,1303.69,1287.56,1291.48
2016-04-29T01:00:00+03:00,1265.96,1296.64,1264.88,1292.94
2016-04-28T01:00:00+03:00,1245.5,1269.48,1237.65,1265.88
2016-04-27T01:00:00+03:00,1243.36,1252.55,1239.25,1245.52
2016-04-26T01:00:00+03:00,1237.65,1244.8,1231.3,1243.07
2016-04-25T01:00:00+03:00,1232.96,1242.19,1229.95,1237.49
2016-04-22T01:00:00+03:00,1247.43,1252.46,1227.34,1232.31
2016-04-21T01:00:00+03:00,1243.39,1270.17,1242.52,1247.86
2016-04-20T01:00:00+03:00,1249.85,1257.87,1242.34,1243.96
2016-04-19T01:00:00+03:00,1232.03,1256.58,1227.59,1250.1
2016-04-18T01:00:00+03:00,1234.68,1241.56,1229.86,1232
2016-04-15T01:00:00+03:00,1227.2,1235.82,1225.2,1233.87
2016-04-14T01:00:00+03:00,1242.12,1244.02,1223.75,1227.58
2016-04-13T01:00:00+03:00,1255.15,1256.6,1239.72,1242.33
2016-04-12T01:00:00+03:00,1257.52,1262.62,1251.11,1255.24
2016-04-11T01:00:00+03:00,1239.8,1258.67,1239.75,1257.44
2016-04-08T01:00:00+03:00,1239.98,1242.73,1229.57,1239.44
2016-04-07T01:00:00+03:00,1222.18,1243.18,1222.18,1240.12
2016-04-06T01:00:00+03:00,1230.99,1232.15,1216.87,1222.16
2016-04-05T01:00:00+03:00,1215.26,1236.73,1214.77,1231.11
2016-04-04T01:00:00+03:00,1221.34,1222.56,1214.57,1215.12
2016-04-01T01:00:00+03:00,1232.17,1235.23,1208.94,1222.05
2016-03-31T01:00:00+03:00,1225,1240.33,1223.78,1232.29
2016-03-30T01:00:00+03:00,1241.41,1244,1223.2,1224.89
2016-03-29T01:00:00+03:00,1221.43,1242.88,1215.3,1241.92
2016-03-28T01:00:00+03:00,1215.69,1223.07,1208.3,1221.44
2016-03-24T01:00:00+03:00,1220.01,1223.74,1212.5,1216.81
2016-03-23T01:00:00+03:00,1247.99,1249.35,1215.29,1219.83
2016-03-22T01:00:00+03:00,1243.34,1260.12,1242.37,1248.17
2016-03-21T01:00:00+03:00,1253.7,1255.9,1240.57,1243.61
2016-03-18T01:00:00+03:00,1257.51,1266.84,1247.84,1255.16
2016-03-17T01:00:00+03:00,1261.87,1270.89,1254.37,1257.7
2016-03-16T01:00:00+03:00,1232.4,1263.86,1226.66,1262.36
2016-03-15T01:00:00+03:00,1235.14,1238,1225.67,1232.39
2016-03-14T01:00:00+03:00,1249.99,1260.98,1229.22,1235
2016-03-11T01:00:00+03:00,1271.64,1283.58,1248.24,1250.47
2016-03-10T01:00:00+03:00,1252.87,1273.26,1237.01,1272.1
2016-03-09T01:00:00+03:00,1261.3,1264.9,1242.94,1252.99
2016-03-08T01:00:00+03:00,1267.01,1278.05,1260.18,1261.4
2016-03-07T01:00:00+03:00,1259.58,1273.13,1256.68,1267.1
2016-03-04T01:00:00+03:00,1263.82,1279.76,1250.28,1259.16
2016-03-03T01:00:00+03:00,1239.88,1268.23,1237.35,1264.03
2016-03-02T01:00:00+03:00,1231.77,1244.03,1224.68,1239.78
2016-03-01T01:00:00+03:00,1238.2,1248.49,1227.14,1232.05
2016-02-29T01:00:00+03:00,1222.37,1241.06,1215.65,1238.42
2016-02-26T01:00:00+03:00,1232.39,1240.26,1211.28,1222.49
2016-02-25T01:00:00+03:00,1228.62,1242.75,1221.1,1232.96
2016-02-24T01:00:00+03:00,1225.32,1253.26,1221.83,1228.7
