date,open,high,low,close
2017-08-09T18:15:00+03:00,1272.63,1272.74,1272.24,1272.74
2017-08-09T18:10:00+03:00,1271.91,1272.85,1271.82,1272.61
2017-08-09T18:05:00+03:00,1271.43,1271.92,1271.22,1271.9
2017-08-09T18:00:00+03:00,1271.75,1271.78,1271.21,1271.42
2017-08-09T17:55:00+03:00,1271.19,1272.11,1270.62,1271.78
2017-08-09T17:50:00+03:00,1271.61,1271.74,1271.09,1271.24
2017-08-09T17:45:00+03:00,1271.62,1271.92,1271.07,1271.62
2017-08-09T17:40:00+03:00,1271.05,1271.65,1271.01,1271.63
2017-08-09T17:35:00+03:00,1271.5,1271.53,1270.05,1271.04
2017-08-09T17:30:00+03:00,1272.19,1272.36,1271.46,1271.54
2017-08-09T17:25:00+03:00,1271.92,1272.63,1271.92,1272.16
2017-08-09T17:20:00+03:00,1272.34,1272.34,1271.53,1271.89
2017-08-09T17:15:00+03:00,1272.51,1272.91,1271.94,1272.32
2017-08-09T17:10:00+03:00,1271.73,1272.52,1271.33,1272.52
2017-08-09T17:05:00+03:00,1272.49,1272.82,1271.61,1271.72
2017-08-09T17:00:00+03:00,1271.99,1272.65,1271.06,1272.48
2017-08-09T16:55:00+03:00,1272.23,1272.23,1271.31,1272.1
2017-08-09T16:50:00+03:00,1272.08,1272.4,1271.37,1272.26
2017-08-09T16:45:00+03:00,1272.46,1272.62,1271.75,1272.09
2017-08-09T16:40:00+03:00,1272.05,1272.75,1271.96,1272.53
2017-08-09T16:35:00+03:00,1270.79,1272.22,1270.06,1272.06
2017-08-09T16:30:00+03:00,1272.81,1273.06,1270.68,1270.87
2017-08-09T16:25:00+03:00,1272.24,1272.77,1272.12,1272.77
2017-08-09T16:20:00+03:00,1271.42,1272.6,1271.2,1272.26
2017-08-09T16:15:00+03:00,1272.06,1272.6,1270.57,1271.45
2017-08-09T16:10:00+03:00,1274.04,1274.17,1271.79,1272.07
2017-08-09T16:05:00+03:00,1273.86,1274.78,1273.66,1273.97
2017-08-09T16:00:00+03:00,1274.47,1274.56,1273.66,1273.85
2017-08-09T15:55:00+03:00,1274.3,1274.69,1273.62,1274.53
2017-08-09T15:50:00+03:00,1273.6,1274.56,1273.55,1274.44
2017-08-09T15:45:00+03:00,1273.58,1274.1,1273.1,1273.61
2017-08-09T15:40:00+03:00,1273.42,1273.98,1273.37,1273.59
2017-08-09T15:35:00+03:00,1274.18,1274.41,1272.89,1273.38
2017-08-09T15:30:00+03:00,1274.54,1274.94,1273.88,1274.23
2017-08-09T15:25:00+03:00,1274.46,1274.99,1274.03,1274.45
2017-08-09T15:20:00+03:00,1270.61,1275.83,1270.61,1274.49
2017-08-09T15:15:00+03:00,1270.15,1270.58,1269.71,1270.58
